"Name"	"Measurement 2"
"Description"	""
"Date"	"2/25/2025 2:05:30 PM"
"Voltage(kV)"	"50"
"Current(uA)"	"111"
"Measurement time(s)"	"100"
"Dead time(%)"	"28.74"
"CountRate"	"154674.2"
"Processing Time"	"Process 2"
"Filter"	"None"
"Collimator"	"3 mm"
"Channel"	"4096"
"12.03"	"6521"
"12.04"	"6460"
"12.05"	"6438"
"12.06"	"6444"
"12.07"	"6544"
"12.08"	"6456"
"12.09"	"6430"
"12.10"	"6379"
"12.11"	"6318"
"12.12"	"6446"
"12.13"	"6452"
"12.14"	"6474"
"12.15"	"6541"
"12.16"	"6553"
"12.17"	"6454"
"12.18"	"6442"
"12.19"	"6419"
"12.20"	"6448"
"12.21"	"6528"
"12.22"	"6582"
"12.23"	"6544"
"12.24"	"6432"
"12.25"	"6698"
"12.26"	"6670"
"12.27"	"6555"
"12.28"	"6589"
"12.29"	"6506"
"12.30"	"6409"
"12.31"	"6453"
"12.32"	"6396"
"12.33"	"6445"
"12.34"	"6496"
"12.35"	"6553"
"12.36"	"6547"
"12.37"	"6526"
"12.38"	"6525"
"12.39"	"6592"
"12.40"	"6633"
"12.41"	"6526"
"12.42"	"6491"
"12.43"	"6506"
"12.44"	"6497"
"12.45"	"6640"
"12.46"	"6561"
"12.47"	"6623"
"12.48"	"6546"
"12.49"	"6621"
"12.50"	"6687"
"12.51"	"6559"
"12.52"	"6536"
"12.53"	"6567"
"12.54"	"6624"
"12.55"	"6581"
"12.56"	"6590"
"12.57"	"6656"
"12.58"	"6684"
"12.59"	"6645"
"12.60"	"6659"
"12.61"	"6682"
"12.62"	"6579"
"12.63"	"6606"
"12.64"	"6546"
"12.65"	"6687"
"12.66"	"6697"
"12.67"	"6670"
"12.68"	"6607"
"12.69"	"6719"
"12.70"	"6536"
"12.71"	"6563"
"12.72"	"6638"
"12.73"	"6579"
"12.74"	"6675"
"12.75"	"6695"
"12.76"	"6793"
"12.77"	"6871"
"12.78"	"6665"
"12.79"	"6799"
"12.80"	"6758"
"12.81"	"6571"
"12.82"	"6631"
"12.83"	"6733"
"12.84"	"6651"
"12.85"	"6766"
"12.86"	"6756"
"12.87"	"6735"
"12.88"	"6652"
"12.89"	"6677"
"12.90"	"6685"
"12.91"	"6641"
"12.92"	"6664"
"12.93"	"6688"
"12.94"	"6691"
"12.95"	"6653"
"12.96"	"6804"
"12.97"	"6668"
"12.98"	"6728"
"12.99"	"6673"
"13.00"	"6692"
"13.01"	"6708"
"13.02"	"6706"
"13.03"	"6713"
"13.04"	"6634"
"13.05"	"6795"
"13.06"	"6632"
"13.07"	"6603"
"13.08"	"6639"
"13.09"	"6699"
"13.10"	"6686"
"13.11"	"6679"
"13.12"	"6736"
"13.13"	"6733"
"13.14"	"6660"
"13.15"	"6660"
"13.16"	"6790"
"13.17"	"6729"
"13.18"	"6863"
"13.19"	"6785"
"13.20"	"6745"
"13.21"	"6859"
"13.22"	"6798"
"13.23"	"6727"
"13.24"	"6616"
"13.25"	"6789"
"13.26"	"6808"
"13.27"	"6813"
"13.28"	"6875"
"13.29"	"6734"
"13.30"	"6779"
"13.31"	"6809"
"13.32"	"6773"
"13.33"	"6800"
"13.34"	"6794"
"13.35"	"6759"
"13.36"	"6830"
"13.37"	"6790"
"13.38"	"6816"
"13.39"	"6802"
"13.40"	"6825"
"13.41"	"6918"
"13.42"	"6830"
"13.43"	"6791"
"13.44"	"6725"
"13.45"	"6725"
"13.46"	"6832"
"13.47"	"6845"
"13.48"	"6709"
"13.49"	"6623"
"13.50"	"6622"
"13.51"	"6739"
"13.52"	"6726"
"13.53"	"6905"
"13.54"	"6825"
"13.55"	"6797"
"13.56"	"6822"
"13.57"	"6772"
"13.58"	"6765"
"13.59"	"6752"
"13.60"	"6826"
"13.61"	"6808"
"13.62"	"6740"
"13.63"	"6832"
"13.64"	"6740"
"13.65"	"6840"
"13.66"	"6911"
"13.67"	"6732"
"13.68"	"6788"
"13.69"	"6814"
"13.70"	"6686"
"13.71"	"6817"
"13.72"	"6834"
"13.73"	"6880"
"13.74"	"6815"
"13.75"	"6790"
"13.76"	"6872"
"13.77"	"7054"
"13.78"	"6780"
"13.79"	"6760"
"13.80"	"6831"
"13.81"	"6818"
"13.82"	"6790"
"13.83"	"6810"
"13.84"	"6747"
"13.85"	"6809"
"13.86"	"6867"
"13.87"	"6790"
"13.88"	"6835"
"13.89"	"7003"
"13.90"	"6784"
"13.91"	"6738"
"13.92"	"6922"
"13.93"	"6929"
"13.94"	"6768"
"13.95"	"6960"
"13.96"	"6986"
"13.97"	"6922"
"13.98"	"6973"
"13.99"	"7073"
"14.00"	"7104"
"14.01"	"7143"
"14.02"	"7124"
"14.03"	"7224"
"14.04"	"7297"
"14.05"	"7289"
"14.06"	"7296"
"14.07"	"7445"
"14.08"	"7528"
"14.09"	"7509"
"14.10"	"7525"
"14.11"	"7529"
"14.12"	"7615"
"14.13"	"7666"
"14.14"	"7640"
"14.15"	"7468"
"14.16"	"7485"
"14.17"	"7537"
"14.18"	"7519"
"14.19"	"7360"
"14.20"	"7367"
"14.21"	"7319"
"14.22"	"7290"
"14.23"	"7237"
"14.24"	"7192"
"14.25"	"7152"
"14.26"	"7180"
"14.27"	"7003"
"14.28"	"7032"
"14.29"	"7047"
"14.30"	"7035"
"14.31"	"6915"
"14.32"	"6919"
"14.33"	"6828"
"14.34"	"6861"
"14.35"	"6725"
"14.36"	"6661"
"14.37"	"6777"
"14.38"	"6778"
"14.39"	"6783"
"14.40"	"6720"
"14.41"	"6824"
"14.42"	"6732"
"14.43"	"6721"
"14.44"	"6661"
"14.45"	"6594"
"14.46"	"6705"
"14.47"	"6881"
"14.48"	"6804"
"14.49"	"6773"
"14.50"	"6762"
"14.51"	"6690"
"14.52"	"6702"
"14.53"	"6740"
"14.54"	"6685"
"14.55"	"6728"
"14.56"	"6889"
"14.57"	"6760"
"14.58"	"6738"
"14.59"	"6699"
"14.60"	"6726"
"14.61"	"6655"
"14.62"	"6680"
"14.63"	"6655"
"14.64"	"6642"
"14.65"	"6684"
"14.66"	"6584"
"14.67"	"6463"
"14.68"	"6639"
"14.69"	"6731"
"14.70"	"6863"
"14.71"	"6793"
"14.72"	"6724"
"14.73"	"6680"
"14.74"	"6679"
"14.75"	"6549"
"14.76"	"6703"
"14.77"	"6703"
"14.78"	"6726"
"14.79"	"6751"
"14.80"	"6696"
"14.81"	"6743"
"14.82"	"6759"
"14.83"	"6717"
"14.84"	"6788"
"14.85"	"6907"
"14.86"	"6834"
"14.87"	"6744"
"14.88"	"6867"
"14.89"	"6970"
"14.90"	"6964"
"14.91"	"6875"
"14.92"	"6913"
"14.93"	"6876"
"14.94"	"6681"
"14.95"	"6770"
"14.96"	"6639"
"14.97"	"6812"
"14.98"	"6888"
"14.99"	"6861"
"15.00"	"6944"
"15.01"	"6722"
"15.02"	"6801"
"15.03"	"6754"
"15.04"	"6766"
"15.05"	"6668"
"15.06"	"6621"
"15.07"	"6681"
"15.08"	"6771"
"15.09"	"6686"
"15.10"	"6720"
"15.11"	"6615"
"15.12"	"6505"
"15.13"	"6419"
"15.14"	"6568"
"15.15"	"6587"
"15.16"	"6550"
"15.17"	"6542"
"15.18"	"6527"
"15.19"	"6615"
"15.20"	"6655"
"15.21"	"6572"
"15.22"	"6479"
"15.23"	"6471"
"15.24"	"6592"
"15.25"	"6462"
"15.26"	"6474"
"15.27"	"6649"
"15.28"	"6629"
"15.29"	"6450"
"15.30"	"6497"
"15.31"	"6496"
"15.32"	"6544"
"15.33"	"6479"
"15.34"	"6504"
"15.35"	"6620"
"15.36"	"6684"
"15.37"	"6513"
"15.38"	"6358"
"15.39"	"6441"
"15.40"	"6497"
"15.41"	"6614"
"15.42"	"6509"
"15.43"	"6589"
"15.44"	"6370"
"15.45"	"6478"
"15.46"	"6510"
"15.47"	"6409"
"15.48"	"6423"
"15.49"	"6537"
"15.50"	"6625"
"15.51"	"6570"
"15.52"	"6347"
"15.53"	"6412"
"15.54"	"6456"
"15.55"	"6450"
"15.56"	"6525"
"15.57"	"6474"
"15.58"	"6468"
"15.59"	"6594"
"15.60"	"6602"
"15.61"	"6405"
"15.62"	"6448"
"15.63"	"6444"
"15.64"	"6501"
"15.65"	"6462"
"15.66"	"6463"
"15.67"	"6563"
"15.68"	"6588"
"15.69"	"6553"
"15.70"	"6433"
"15.71"	"6431"
"15.72"	"6508"
"15.73"	"6632"
"15.74"	"6567"
"15.75"	"6630"
"15.76"	"6619"
"15.77"	"6524"
"15.78"	"6616"
"15.79"	"6591"
"15.80"	"6582"
"15.81"	"6638"
"15.82"	"6600"
"15.83"	"6592"
"15.84"	"6435"
"15.85"	"6499"
"15.86"	"6521"
"15.87"	"6515"
"15.88"	"6502"
"15.89"	"6473"
"15.90"	"6425"
"15.91"	"6455"
"15.92"	"6478"
"15.93"	"6464"
"15.94"	"6445"
"15.95"	"6436"
"15.96"	"6448"
"15.97"	"6454"
"15.98"	"6391"
"15.99"	"6368"
"16.00"	"6333"
"16.01"	"6421"
"16.02"	"6373"
"16.03"	"6386"
"16.04"	"6406"
"16.05"	"6220"
"16.06"	"6406"
"16.07"	"6379"
"16.08"	"6374"
"16.09"	"6489"
"16.10"	"6327"
"16.11"	"6297"
"16.12"	"6340"
"16.13"	"6330"
"16.14"	"6275"
"16.15"	"6352"
"16.16"	"6310"
"16.17"	"6325"
"16.18"	"6289"
"16.19"	"6335"
"16.20"	"6368"
"16.21"	"6375"
"16.22"	"6311"
"16.23"	"6336"
"16.24"	"6393"
"16.25"	"6314"
"16.26"	"6408"
"16.27"	"6244"
"16.28"	"6206"
"16.29"	"6327"
"16.30"	"6384"
"16.31"	"6289"
"16.32"	"6317"
"16.33"	"6305"
"16.34"	"6202"
"16.35"	"6402"
"16.36"	"6283"
"16.37"	"6292"
"16.38"	"6354"
"16.39"	"6224"
"16.40"	"6374"
"16.41"	"6327"
"16.42"	"6234"
"16.43"	"6238"
"16.44"	"6302"
"16.45"	"6308"
"16.46"	"6266"
"16.47"	"6265"
"16.48"	"6330"
"16.49"	"6357"
"16.50"	"6268"
"16.51"	"6317"
"16.52"	"6447"
"16.53"	"6278"
"16.54"	"6131"
"16.55"	"6167"
"16.56"	"6239"
"16.57"	"6284"
"16.58"	"6270"
"16.59"	"6220"
"16.60"	"6263"
"16.61"	"6162"
"16.62"	"6288"
"16.63"	"6184"
"16.64"	"6161"
"16.65"	"6169"
"16.66"	"6153"
"16.67"	"6308"
"16.68"	"6149"
"16.69"	"6253"
"16.70"	"6207"
"16.71"	"6161"
"16.72"	"6172"
"16.73"	"6305"
"16.74"	"6259"
"16.75"	"6259"
"16.76"	"6164"
"16.77"	"6083"
"16.78"	"6152"
"16.79"	"6226"
"16.80"	"6224"
"16.81"	"6175"
"16.82"	"6261"
"16.83"	"6159"
"16.84"	"6113"
"16.85"	"6223"
"16.86"	"6171"
"16.87"	"6144"
"16.88"	"6207"
"16.89"	"6242"
"16.90"	"6243"
"16.91"	"6115"
"16.92"	"6110"
"16.93"	"6126"
"16.94"	"6050"
"16.95"	"6254"
"16.96"	"6070"
"16.97"	"5994"
"16.98"	"6212"
"16.99"	"6244"
"17.00"	"6162"
"17.01"	"6139"
"17.02"	"6058"
"17.03"	"6055"
"17.04"	"6111"
"17.05"	"6135"
"17.06"	"6108"
"17.07"	"6109"
"17.08"	"6099"
"17.09"	"6103"
"17.10"	"6104"
"17.11"	"6110"
"17.12"	"6114"
"17.13"	"6083"
"17.14"	"5999"
"17.15"	"6133"
"17.16"	"6030"
"17.17"	"6175"
"17.18"	"6192"
"17.19"	"6210"
"17.20"	"6171"
"17.21"	"5960"
"17.22"	"6035"
"17.23"	"6139"
"17.24"	"6134"
"17.25"	"6124"
"17.26"	"6061"
"17.27"	"6117"
"17.28"	"6156"
"17.29"	"6074"
"17.30"	"6053"
"17.31"	"6115"
"17.32"	"6091"
"17.33"	"6116"
"17.34"	"6165"
"17.35"	"6053"
"17.36"	"6092"
"17.37"	"6163"
"17.38"	"6174"
"17.39"	"6139"
"17.40"	"6099"
"17.41"	"6082"
"17.42"	"6065"
"17.43"	"6149"
"17.44"	"6101"
"17.45"	"6215"
"17.46"	"6192"
"17.47"	"6193"
"17.48"	"6179"
"17.49"	"6092"
"17.50"	"6030"
"17.51"	"6266"
"17.52"	"6173"
"17.53"	"6087"
"17.54"	"6158"
"17.55"	"6105"
"17.56"	"6048"
"17.57"	"6099"
"17.58"	"6278"
"17.59"	"6085"
"17.60"	"6034"
"17.61"	"6031"
"17.62"	"5958"
"17.63"	"6060"
"17.64"	"6077"
"17.65"	"6119"
"17.66"	"6144"
"17.67"	"5970"
"17.68"	"6060"
"17.69"	"5916"
"17.70"	"6068"
"17.71"	"6198"
"17.72"	"6116"
"17.73"	"5989"
"17.74"	"6084"
"17.75"	"6014"
"17.76"	"6034"
"17.77"	"5900"
"17.78"	"5860"
"17.79"	"5961"
"17.80"	"6086"
"17.81"	"5973"
"17.82"	"6025"
"17.83"	"5933"
"17.84"	"5975"
"17.85"	"6042"
"17.86"	"6077"
"17.87"	"6002"
"17.88"	"5947"
"17.89"	"6101"
"17.90"	"6086"
"17.91"	"6092"
"17.92"	"5989"
"17.93"	"6040"
"17.94"	"5994"
"17.95"	"6029"
"17.96"	"5933"
"17.97"	"5985"
"17.98"	"5934"
"17.99"	"6168"
"18.00"	"5978"
"18.01"	"5955"
"18.02"	"6030"
"18.03"	"5900"
"18.04"	"5969"
"18.05"	"6100"
"18.06"	"6047"
"18.07"	"6083"
"18.08"	"6136"
"18.09"	"6051"
"18.10"	"6010"
"18.11"	"5915"
"18.12"	"6047"
"18.13"	"5965"
"18.14"	"5983"
"18.15"	"6103"
"18.16"	"6183"
"18.17"	"6131"
"18.18"	"6169"
"18.19"	"6093"
"18.20"	"6113"
"18.21"	"5975"
"18.22"	"5961"
"18.23"	"6151"
"18.24"	"6098"
"18.25"	"6107"
"18.26"	"6117"
"18.27"	"6157"
"18.28"	"6065"
"18.29"	"6178"
"18.30"	"6171"
"18.31"	"6271"
"18.32"	"6150"
"18.33"	"6149"
"18.34"	"6274"
"18.35"	"6335"
"18.36"	"6155"
"18.37"	"6258"
"18.38"	"6259"
"18.39"	"6240"
"18.40"	"6096"
"18.41"	"6267"
"18.42"	"6277"
"18.43"	"6323"
"18.44"	"6206"
"18.45"	"6297"
"18.46"	"6376"
"18.47"	"6327"
"18.48"	"6348"
"18.49"	"6261"
"18.50"	"6315"
"18.51"	"6315"
"18.52"	"6341"
"18.53"	"6363"
"18.54"	"6400"
"18.55"	"6346"
"18.56"	"6330"
"18.57"	"6366"
"18.58"	"6387"
"18.59"	"6359"
"18.60"	"6446"
"18.61"	"6470"
"18.62"	"6438"
"18.63"	"6452"
"18.64"	"6401"
"18.65"	"6476"
"18.66"	"6539"
"18.67"	"6520"
"18.68"	"6570"
"18.69"	"6453"
"18.70"	"6510"
"18.71"	"6412"
"18.72"	"6462"
"18.73"	"6420"
"18.74"	"6427"
"18.75"	"6540"
"18.76"	"6621"
"18.77"	"6526"
"18.78"	"6534"
"18.79"	"6568"
"18.80"	"6657"
"18.81"	"6676"
"18.82"	"6546"
"18.83"	"6582"
"18.84"	"6580"
"18.85"	"6631"
"18.86"	"6650"
"18.87"	"6658"
"18.88"	"6737"
"18.89"	"6754"
"18.90"	"6657"
"18.91"	"6769"
"18.92"	"6823"
"18.93"	"6800"
"18.94"	"6836"
"18.95"	"6751"
"18.96"	"6818"
"18.97"	"6659"
"18.98"	"6703"
"18.99"	"6805"
"19.00"	"6821"
"19.01"	"6821"
"19.02"	"6840"
"19.03"	"6903"
"19.04"	"7008"
"19.05"	"6988"
"19.06"	"6900"
"19.07"	"7079"
"19.08"	"7028"
"19.09"	"6982"
"19.10"	"7014"
"19.11"	"6960"
"19.12"	"7119"
"19.13"	"7091"
"19.14"	"7153"
"19.15"	"7178"
"19.16"	"7165"
"19.17"	"7236"
"19.18"	"7243"
"19.19"	"7249"
"19.20"	"7299"
"19.21"	"7297"
"19.22"	"7261"
"19.23"	"7449"
"19.24"	"7470"
"19.25"	"7358"
"19.26"	"7422"
"19.27"	"7489"
"19.28"	"7517"
"19.29"	"7530"
"19.30"	"7725"
"19.31"	"7690"
"19.32"	"7640"
"19.33"	"7687"
"19.34"	"7818"
"19.35"	"7919"
"19.36"	"7985"
"19.37"	"8014"
"19.38"	"8081"
"19.39"	"8208"
"19.40"	"8212"
"19.41"	"8285"
"19.42"	"8319"
"19.43"	"8314"
"19.44"	"8375"
"19.45"	"8490"
"19.46"	"8567"
"19.47"	"8760"
"19.48"	"8820"
"19.49"	"8909"
"19.50"	"9024"
"19.51"	"9092"
"19.52"	"9321"
"19.53"	"9448"
"19.54"	"9546"
"19.55"	"9609"
"19.56"	"9723"
"19.57"	"9879"
"19.58"	"10046"
"19.59"	"10323"
"19.60"	"10383"
"19.61"	"10661"
"19.62"	"10781"
"19.63"	"10948"
"19.64"	"11335"
"19.65"	"11553"
"19.66"	"11576"
"19.67"	"12007"
"19.68"	"12253"
"19.69"	"12586"
"19.70"	"12739"
"19.71"	"13105"
"19.72"	"13441"
"19.73"	"13466"
"19.74"	"14004"
"19.75"	"14471"
"19.76"	"14895"
"19.77"	"15021"
"19.78"	"15587"
"19.79"	"16051"
"19.80"	"16363"
"19.81"	"16720"
"19.82"	"17116"
"19.83"	"17888"
"19.84"	"18144"
"19.85"	"18559"
"19.86"	"19209"
"19.87"	"19696"
"19.88"	"20060"
"19.89"	"20550"
"19.90"	"21141"
"19.91"	"21654"
"19.92"	"21974"
"19.93"	"22606"
"19.94"	"23354"
"19.95"	"23819"
"19.96"	"24288"
"19.97"	"24855"
"19.98"	"25437"
"19.99"	"25783"
"20.00"	"26140"
"20.01"	"26507"
"20.02"	"27104"
"20.03"	"27378"
"20.04"	"27847"
"20.05"	"28413"
"20.06"	"28557"
"20.07"	"28801"
"20.08"	"29066"
"20.09"	"29391"
"20.10"	"29872"
"20.11"	"30069"
"20.12"	"30259"
"20.13"	"30196"
"20.14"	"30089"
"20.15"	"30191"
"20.16"	"29945"
"20.17"	"30221"
"20.18"	"30563"
"20.19"	"30334"
"20.20"	"30220"
"20.21"	"29862"
"20.22"	"29562"
"20.23"	"29246"
"20.24"	"29086"
"20.25"	"28897"
"20.26"	"28455"
"20.27"	"28176"
"20.28"	"27829"
"20.29"	"27419"
"20.30"	"26919"
"20.31"	"26501"
"20.32"	"25697"
"20.33"	"25303"
"20.34"	"24773"
"20.35"	"24206"
"20.36"	"23733"
"20.37"	"23052"
"20.38"	"22479"
"20.39"	"21928"
"20.40"	"21520"
"20.41"	"20686"
"20.42"	"20146"
"20.43"	"19774"
"20.44"	"19139"
"20.45"	"18490"
"20.46"	"17822"
"20.47"	"17124"
"20.48"	"16641"
"20.49"	"16110"
"20.50"	"15663"
"20.51"	"15125"
"20.52"	"14622"
"20.53"	"14096"
"20.54"	"13702"
"20.55"	"13200"
"20.56"	"12902"
"20.57"	"12428"
"20.58"	"12030"
"20.59"	"11660"
"20.60"	"11333"
"20.61"	"10891"
"20.62"	"10734"
"20.63"	"10404"
"20.64"	"9936"
"20.65"	"9696"
"20.66"	"9493"
"20.67"	"9170"
"20.68"	"8913"
"20.69"	"8768"
"20.70"	"8534"
"20.71"	"8323"
"20.72"	"8101"
"20.73"	"7967"
"20.74"	"7941"
"20.75"	"7799"
"20.76"	"7685"
"20.77"	"7548"
"20.78"	"7484"
"20.79"	"7414"
"20.80"	"7416"
"20.81"	"7431"
"20.82"	"7435"
"20.83"	"7598"
"20.84"	"7581"
"20.85"	"7702"
"20.86"	"7797"
"20.87"	"8030"
"20.88"	"8346"
"20.89"	"8518"
"20.90"	"8627"
"20.91"	"9057"
"20.92"	"9254"
"20.93"	"9636"
"20.94"	"10080"
"20.95"	"10354"
"20.96"	"10633"
"20.97"	"10913"
"20.98"	"11249"
"20.99"	"11644"
"21.00"	"11990"
"21.01"	"12325"
"21.02"	"12504"
"21.03"	"12893"
"21.04"	"13266"
"21.05"	"13526"
"21.06"	"13592"
"21.07"	"13969"
"21.08"	"14187"
"21.09"	"14448"
"21.10"	"14474"
"21.11"	"14669"
"21.12"	"14770"
"21.13"	"14727"
"21.14"	"14616"
"21.15"	"14582"
"21.16"	"14212"
"21.17"	"14062"
"21.18"	"13900"
"21.19"	"13386"
"21.20"	"12867"
"21.21"	"12557"
"21.22"	"12032"
"21.23"	"11429"
"21.24"	"10973"
"21.25"	"10608"
"21.26"	"9887"
"21.27"	"9141"
"21.28"	"8752"
"21.29"	"8287"
"21.30"	"7724"
"21.31"	"7317"
"21.32"	"6909"
"21.33"	"6564"
"21.34"	"6122"
"21.35"	"5869"
"21.36"	"5583"
"21.37"	"5478"
"21.38"	"5260"
"21.39"	"5121"
"21.40"	"4880"
"21.41"	"4716"
"21.42"	"4747"
"21.43"	"4675"
"21.44"	"4549"
"21.45"	"4553"
"21.46"	"4479"
"21.47"	"4514"
"21.48"	"4470"
"21.49"	"4512"
"21.50"	"4462"
"21.51"	"4400"
"21.52"	"4407"
"21.53"	"4258"
"21.54"	"4381"
"21.55"	"4366"
"21.56"	"4441"
"21.57"	"4446"
"21.58"	"4340"
"21.59"	"4371"
"21.60"	"4464"
"21.61"	"4412"
"21.62"	"4296"
"21.63"	"4375"
"21.64"	"4414"
"21.65"	"4318"
"21.66"	"4412"
"21.67"	"4283"
"21.68"	"4365"
"21.69"	"4341"
"21.70"	"4428"
"21.71"	"4407"
"21.72"	"4445"
"21.73"	"4250"
"21.74"	"4369"
"21.75"	"4372"
"21.76"	"4390"
"21.77"	"4431"
"21.78"	"4388"
"21.79"	"4384"
"21.80"	"4373"
"21.81"	"4473"
"21.82"	"4464"
"21.83"	"4435"
"21.84"	"4564"
"21.85"	"4480"
"21.86"	"4427"
"21.87"	"4467"
"21.88"	"4540"
"21.89"	"4601"
"21.90"	"4471"
"21.91"	"4549"
"21.92"	"4665"
"21.93"	"4584"
"21.94"	"4605"
"21.95"	"4564"
"21.96"	"4508"
"21.97"	"4541"
"21.98"	"4535"
"21.99"	"4611"
"22.00"	"4718"
"22.01"	"4688"
"22.02"	"4742"
"22.03"	"4795"
"22.04"	"4848"
"22.05"	"4910"
"22.06"	"4827"
"22.07"	"4911"
"22.08"	"4911"
"22.09"	"4963"
"22.10"	"5026"
"22.11"	"5090"
"22.12"	"5107"
"22.13"	"5167"
"22.14"	"5117"
"22.15"	"5140"
"22.16"	"5278"
"22.17"	"5372"
"22.18"	"5271"
"22.19"	"5266"
"22.20"	"5389"
"22.21"	"5524"
"22.22"	"5603"
"22.23"	"5634"
"22.24"	"5672"
"22.25"	"5872"
"22.26"	"5779"
"22.27"	"5814"
"22.28"	"5987"
"22.29"	"6130"
"22.30"	"6056"
"22.31"	"6150"
"22.32"	"6213"
"22.33"	"6388"
"22.34"	"6460"
"22.35"	"6470"
"22.36"	"6513"
"22.37"	"6550"
"22.38"	"6694"
"22.39"	"6714"
"22.40"	"6669"
"22.41"	"6786"
"22.42"	"7039"
"22.43"	"6937"
"22.44"	"7048"
"22.45"	"6955"
"22.46"	"7152"
"22.47"	"7164"
"22.48"	"7258"
"22.49"	"7295"
"22.50"	"7299"
"22.51"	"7371"
"22.52"	"7386"
"22.53"	"7290"
"22.54"	"7435"
"22.55"	"7513"
"22.56"	"7507"
"22.57"	"7416"
"22.58"	"7409"
"22.59"	"7346"
"22.60"	"7436"
"22.61"	"7449"
"22.62"	"7437"
"22.63"	"7353"
"22.64"	"7264"
"22.65"	"7298"
"22.66"	"7311"
"22.67"	"7230"
"22.68"	"7334"
"22.69"	"7324"
"22.70"	"7305"
"22.71"	"7073"
"22.72"	"7145"
"22.73"	"7177"
"22.74"	"7033"
"22.75"	"6907"
"22.76"	"6874"
"22.77"	"6794"
"22.78"	"6819"
"22.79"	"6778"
"22.80"	"6674"
"22.81"	"6430"
"22.82"	"6251"
"22.83"	"6298"
"22.84"	"6273"
"22.85"	"6206"
"22.86"	"6108"
"22.87"	"6096"
"22.88"	"5961"
"22.89"	"6064"
"22.90"	"5962"
"22.91"	"5789"
"22.92"	"5832"
"22.93"	"5712"
"22.94"	"5743"
"22.95"	"5567"
"22.96"	"5402"
"22.97"	"5435"
"22.98"	"5329"
"22.99"	"5311"
"23.00"	"5333"
"23.01"	"5228"
"23.02"	"5223"
"23.03"	"4971"
"23.04"	"4985"
"23.05"	"5008"
"23.06"	"4952"
"23.07"	"4761"
"23.08"	"4733"
"23.09"	"4687"
"23.10"	"4614"
"23.11"	"4618"
"23.12"	"4437"
"23.13"	"4488"
"23.14"	"4458"
"23.15"	"4338"
"23.16"	"4263"
"23.17"	"4315"
"23.18"	"4277"
"23.19"	"4223"
"23.20"	"4176"
"23.21"	"4190"
"23.22"	"4198"
"23.23"	"4156"
"23.24"	"4155"
"23.25"	"4077"
"23.26"	"3972"
"23.27"	"3943"
"23.28"	"3851"
"23.29"	"3802"
"23.30"	"3829"
"23.31"	"3779"
"23.32"	"3748"
"23.33"	"3775"
"23.34"	"3652"
"23.35"	"3656"
"23.36"	"3584"
"23.37"	"3546"
"23.38"	"3496"
"23.39"	"3495"
"23.40"	"3467"
"23.41"	"3522"
"23.42"	"3397"
"23.43"	"3478"
"23.44"	"3391"
"23.45"	"3383"
"23.46"	"3387"
"23.47"	"3369"
"23.48"	"3303"
"23.49"	"3353"
"23.50"	"3324"
"23.51"	"3345"
"23.52"	"3332"
"23.53"	"3393"
"23.54"	"3382"
"23.55"	"3364"
"23.56"	"3354"
"23.57"	"3399"
"23.58"	"3324"
"23.59"	"3310"
"23.60"	"3342"
"23.61"	"3337"
"23.62"	"3531"
"23.63"	"3561"
"23.64"	"3572"
"23.65"	"3628"
"23.66"	"3804"
"23.67"	"3797"
"23.68"	"3881"
"23.69"	"3904"
"23.70"	"4009"
"23.71"	"4133"
"23.72"	"4117"
"23.73"	"4239"
"23.74"	"4311"
"23.75"	"4251"
"23.76"	"4328"
"23.77"	"4435"
"23.78"	"4443"
"23.79"	"4401"
"23.80"	"4395"
"23.81"	"4388"
"23.82"	"4274"
"23.83"	"4217"
"23.84"	"4126"
"23.85"	"4099"
"23.86"	"4079"
"23.87"	"4014"
"23.88"	"3910"
"23.89"	"3799"
"23.90"	"3759"
"23.91"	"3688"
"23.92"	"3608"
"23.93"	"3567"
"23.94"	"3338"
"23.95"	"3267"
"23.96"	"3266"
"23.97"	"3143"
"23.98"	"3130"
"23.99"	"3124"
"24.00"	"3052"
"24.01"	"2971"
"24.02"	"2890"
"24.03"	"2914"
"24.04"	"2861"
"24.05"	"2854"
"24.06"	"2840"
"24.07"	"2861"
"24.08"	"2876"
"24.09"	"2794"
"24.10"	"2836"
"24.11"	"2845"
"24.12"	"2947"
"24.13"	"2813"
"24.14"	"2766"
"24.15"	"2870"
"24.16"	"2811"
"24.17"	"2910"
"24.18"	"2857"
"24.19"	"2874"
"24.20"	"2832"
"24.21"	"2835"
"24.22"	"2887"
"24.23"	"2890"
"24.24"	"2870"
"24.25"	"2868"
"24.26"	"2850"
"24.27"	"2912"
"24.28"	"2865"
"24.29"	"2874"
"24.30"	"2938"
"24.31"	"2831"
"24.32"	"2892"
"24.33"	"2923"
"24.34"	"2885"
"24.35"	"2802"
"24.36"	"2745"
"24.37"	"2730"
"24.38"	"2771"
"24.39"	"2738"
"24.40"	"2752"
"24.41"	"2681"
"24.42"	"2669"
"24.43"	"2623"
"24.44"	"2667"
"24.45"	"2646"
"24.46"	"2682"
"24.47"	"2699"
"24.48"	"2625"
"24.49"	"2562"
"24.50"	"2611"
"24.51"	"2596"
"24.52"	"2587"
"24.53"	"2495"
"24.54"	"2548"
"24.55"	"2602"
"24.56"	"2559"
"24.57"	"2582"
"24.58"	"2524"
"24.59"	"2558"
